2055,BUR,3,19,29,29,19,2,9
2056,BOU,4,23,21,17,15,1,17
2057,CRY,1,58,22,22,16,1,17
2058,CRY,0,49,22,8,10,6,11
2059,NOT,4,32,29,29,8,5,13
2060,WES,2,22,12,12,18,3,16
2061,ARS,4,16,24,1,17,7,17
2062,ARS,4,67,15,15,2,3,5
2063,LUT,0,50,16,8,7,4,5
2064,FUL,2,51,19,7,4,1,8
2065,CHE,4,58,15,3,3,5,11
2066,WES,0,72,12,9,17,0,20
2067,NEW,2,63,15,11,2,7,6
2068,BHA,1,22,20,20,19,5,17
2069,EVE,4,28,23,19,19,7,11
2070,LUT,1,66,24,20,10,5,9
2071,WES,4,26,19,1,20,7,11
2072,BUR,4,58,19,17,4,0,8
2073,SHE,1,47,19,6,3,1,16
2074,CHE,1,36,22,21,20,6,5
2075,ARS,0,51,18,13,20,3,10
2076,WOL,0,70,17,4,15,1,9
2077,MCI,4,55,18,17,8,4,14
2078,ARS,1,30,27,15,7,3,16
2079,WES,2,69,25,22,12,6,7
2080,MCI,2,55,27,16,18,3,5
2081,BHA,3,26,21,7,7,6,13
2082,NEW,2,58,27,16,2,5,18
2083,AST,0,75,16,8,20,1,10
2084,BOU,1,24,19,19,12,5,8
2085,ARS,3,60,10,4,12,7,10
2086,SHE,2,15,21,15,4,1,11
2087,NOT,1,31,11,7,14,5,20
2088,MCI,1,54,25,24,19,4,9
2089,NEW,1,59,28,5,17,6,7
2090,MUN,4,43,11,4,2,4,15
2091,TOT,4,18,15,3,18,4,7
2092,BRE,2,51,13,2,17,7,21
2093,BHA,2,33,24,17,16,0,14
2094,EVE,1,47,20,13,5,5,18
2095,WES,4,33,14,6,4,7,14
2096,TOT,4,51,11,10,20,6,6
2097,LIV,2,52,14,12,7,3,13
2098,MUN,0,40,25,19,15,4,22
2099,BOU,4,67,10,10,7,3,16
2100,NEW,0,26,30,13,7,6,7
2101,AST,4,24,11,7,8,2,17
2102,NEW,0,18,11,11,20,7,19
2103,NOT,4,52,19,19,8,6,22
2104,WOL,2,30,23,11,11,0,9
2105,MUN,4,42,15,5,4,7,19
2106,LUT,3,62,27,27,14,7,14
2107,LUT,2,57,11,1,12,0,8
2108,LUT,4,74,21,1,20,5,8
2109,LUT,2,25,18,3,17,5,19
2110,LIV,0,50,10,6,6,7,10
2111,LIV,0,55,19,8,17,5,10
2112,WOL,4,32,29,8,15,6,14
2113,AST,1,20,12,8,3,4,14
2114,BHA,4,20,26,14,11,0,9
2115,BOU,2,54,24,8,11,6,14
2116,CHE,0,45,25,12,12,1,9
2117,BHA,4,69,22,3,15,6,12
2118,BUR,2,70,29,16,5,7,14
2119,EVE,3,33,25,18,6,4,12
2120,FUL,4,32,22,14,13,6,11
2121,LUT,4,70,29,24,19,7,11
2122,WES,4,69,28,13,9,3,21
2123,WOL,2,32,29,14,20,4,15
2124,EVE,0,38,27,19,9,0,12
2125,BOU,0,46,16,3,6,7,19
2126,BRE,1,48,12,5,3,7,9
2127,AST,3,37,28,28,7,4,16
2128,LUT,3,65,26,2,5,3,21
2129,AST,2,74,28,28,2,7,19
2130,WES,0,73,11,7,3,7,19
2131,CHE,2,24,20,14,3,5,22
2132,NEW,2,55,26,11,11,3,21
2133,NEW,0,40,16,1,4,3,13
2134,CRY,4,50,25,9,7,2,14
2135,MCI,2,65,14,6,14,5,22
2136,NEW,0,65,11,8,5,6,16
2137,BHA,1,51,27,14,17,7,20
2138,BOU,1,24,10,1,6,4,20
2139,TOT,4,39,16,7,12,2,5
2140,NEW,0,45,29,8,13,1,15
2141,MUN,2,22,26,16,10,7,18
2142,MCI,0,41,26,10,20,5,22
2143,EVE,1,27,28,11,12,4,21
2144,SHE,3,44,30,17,10,5,12
2145,NOT,2,20,15,1,4,1,16
2146,BOU,2,61,19,5,14,3,15
2147,MCI,0,28,28,17,6,7,21
2148,SHE,1,47,18,7,19,4,20
2149,BRE,4,65,19,4,11,7,10
2150,AST,1,52,29,28,9,1,10
2151,NEW,2,40,22,5,16,2,11
2152,WOL,0,35,20,4,2,3,14
2153,LIV,2,46,23,8,18,3,17
2154,NEW,3,43,28,16,10,4,19
2155,WOL,4,46,21,10,10,1,5
2156,SHE,4,30,12,7,10,3,16
2157,ARS,2,26,21,1,20,6,20
2158,BRE,2,33,23,15,3,2,6
2159,AST,0,54,24,11,8,5,7
2160,WOL,3,64,18,11,6,1,12
2161,NOT,3,57,25,4,7,0,21
2162,CHE,0,22,20,4,4,7,22
2163,WES,2,42,13,10,17,3,18
2164,CHE,4,70,18,12,3,2,22
2165,WOL,2,36,28,20,19,6,9
2166,MCI,1,50,15,11,7,4,10
2167,SHE,2,34,26,17,13,7,11
2168,SHE,3,64,27,26,20,7,13
2169,ARS,4,39,27,13,20,0,12
2170,BUR,1,67,12,8,18,2,21
2171,BRE,4,44,30,21,8,1,22
2172,NEW,4,72,15,12,3,6,21
2173,CHE,0,71,25,21,7,2,17
2174,ARS,4,55,30,17,11,6,11
2175,BUR,2,18,21,3,5,2,22
2176,CRY,3,22,12,3,4,4,10
2177,MUN,2,22,14,10,13,2,20
2178,FUL,0,30,16,14,7,5,22
2179,AST,3,33,12,8,8,4,12
2180,BRE,2,46,12,7,9,7,19
2181,WOL,3,64,27,19,10,7,21
2182,NOT,0,47,16,8,5,0,10
2183,MUN,1,18,27,17,20,0,14
2184,BOU,4,46,30,28,19,7,6
2185,LIV,3,63,22,18,16,0,7
2186,MCI,4,75,27,18,10,0,13
2187,WES,3,71,15,5,4,5,9
2188,BRE,1,32,17,5,18,3,22
2189,AST,0,43,29,13,4,0,21
2190,BHA,2,50,14,14,8,4,8
2191,FUL,0,51,20,7,6,0,21
2192,BHA,2,25,17,9,19,6,8
2193,FUL,1,62,15,4,10,0,19
2194,NEW,0,60,20,19,11,5,19
2195,SHE,0,27,20,20,18,5,16
2196,WES,3,33,20,4,20,6,5
2197,BHA,2,65,21,2,14,5,18
2198,AST,4,50,23,1,6,7,7
2199,LIV,0,47,25,14,15,4,9
2200,EVE,1,25,25,9,3,1,20
2201,CRY,1,30,22,1,18,5,5
2202,NOT,2,67,16,3,10,2,22
2203,AST,0,33,19,14,15,5,20
2204,MUN,0,56,10,6,8,7,17
2205,NOT,4,48,17,1,19,7,6
2206,NEW,3,60,17,6,7,4,19
2207,AST,1,70,13,5,18,3,6
2208,ARS,4,67,17,7,19,2,21
2209,BUR,2,58,25,21,13,1,17
2210,WES,1,18,14,10,5,3,21
2211,BRE,3,73,28,8,8,5,17
2212,MUN,3,33,13,7,2,5,11
2213,ARS,3,41,11,8,20,1,11
2214,MUN,1,32,15,1,8,1,16
2215,SHE,3,29,27,15,18,5,5
2216,LIV,4,59,12,8,15,1,16
2217,CRY,2,41,26,22,4,6,5
2218,FUL,0,52,16,8,19,1,11
2219,TOT,0,18,23,23,17,2,13
2220,BHA,3,22,10,6,6,0,16
2221,MCI,0,18,23,9,9,0,5
2222,NOT,3,33,30,7,19,0,7
2223,NOT,2,48,26,3,16,3,18
2224,MUN,1,37,24,19,4,3,10
2225,BHA,3,46,28,11,14,5,22
2226,AST,1,58,17,10,10,3,12
2227,NEW,0,52,23,21,19,6,5
2228,BHA,3,56,27,9,3,5,5
2229,ARS,1,56,18,7,3,3,5
2230,EVE,4,31,19,6,5,7,14
2231,WOL,3,28,30,19,15,3,11
2232,LUT,2,74,20,18,13,5,7
2233,BUR,3,32,24,6,9,2,11
2234,BHA,1,60,28,1,2,4,13
2235,AST,2,62,21,10,15,2,15
2236,EVE,1,47,25,18,12,1,13
2237,NOT,2,26,20,1,15,5,5
2238,WES,3,30,26,8,11,2,6
2239,TOT,3,68,15,2,9,7,11
2240,MUN,4,60,23,14,5,2,15
2241,BHA,3,38,18,5,4,5,19
2242,ARS,3,32,26,2,7,3,16
2243,MCI,0,30,21,14,17,0,12
2244,WES,3,65,27,20,5,6,21
2245,MUN,2,48,27,20,18,5,15
2246,BUR,0,15,23,21,12,3,13
2247,ARS,1,62,28,20,15,7,11
2248,CRY,4,55,23,1,6,4,22
2249,BRE,2,61,26,9,19,1,5
2250,ARS,2,24,22,17,5,7,17
2251,AST,2,70,24,11,2,6,19
2252,BHA,3,46,12,6,4,1,20
2253,MUN,3,75,28,5,11,3,20
2254,MUN,2,74,29,25,3,7,18
2255,BHA,1,40,15,7,14,4,7
2256,AST,2,29,12,2,16,3,7
2257,BUR,2,56,23,8,18,5,12
2258,BHA,1,21,30,14,13,7,11
2259,NEW,2,69,13,4,9,2,14
2260,BOU,0,54,21,17,11,2,20
2261,ARS,4,75,25,6,12,1,15
2262,AST,2,35,14,1,2,5,12
2263,LUT,3,48,13,13,2,5,11
2264,TOT,0,65,19,18,12,7,10
2265,BUR,2,39,11,11,16,6,16
2266,BHA,0,52,10,2,6,4,19
2267,CHE,0,27,13,12,19,7,7
2268,AST,4,71,15,3,17,5,9
2269,BRE,2,19,29,28,15,6,16
2270,NOT,1,51,10,3,11,3,13
2271,TOT,1,30,16,16,19,5,18
2272,WOL,0,63,15,10,3,0,15
2273,BUR,4,40,14,14,5,6,13
2274,MCI,0,38,30,28,4,6,21
2275,WES,3,70,10,1,7,1,14
2276,WES,0,65,10,6,9,7,8
2277,AST,0,39,25,9,12,7,16
2278,NEW,3,68,25,16,6,5,6
2279,WOL,2,38,15,5,14,0,13
2280,CHE,4,56,23,7,13,0,17
2281,LUT,3,68,16,6,12,0,18
2282,ARS,1,66,11,4,14,3,19
2283,FUL,3,19,18,17,11,4,14
2284,BHA,2,16,17,8,13,6,20
2285,WOL,1,28,20,12,18,3,18
2286,FUL,0,33,18,2,8,5,15
2287,MUN,1,35,29,19,4,4,11
2288,CHE,1,40,24,9,10,6,19
2289,MCI,1,15,22,18,5,6,15
2290,WES,1,64,20,13,18,1,7
2291,BRE,0,21,18,15,6,6,21
2292,BOU,4,29,29,17,4,4,18
2293,ARS,2,21,27,2,11,5,10
2294,BHA,1,31,12,5,11,0,17
2295,BUR,1,40,15,7,11,5,8
2296,AST,3,34,28,22,20,6,17
2297,LUT,1,70,17,1,17,2,11
2298,CRY,4,73,27,12,17,4,15
2299,BHA,1,49,16,9,7,0,20
2300,NEW,3,61,24,18,17,3,8
2301,WES,3,45,24,4,11,6,7
2302,WES,0,72,26,18,9,7,7
2303,LIV,3,36,26,24,5,4,9
2304,WES,3,62,11,1,3,6,19
2305,MCI,4,61,14,10,16,5,8
2306,MCI,4,50,26,17,2,0,10
2307,BOU,4,39,25,24,16,5,18
2308,BUR,4,56,20,12,4,0,6
2309,NEW,2,54,11,1,17,1,8
2310,WOL,2,74,15,1,20,2,15
2311,BOU,2,65,12,12,11,0,19
2312,CHE,3,33,25,12,10,7,5
2313,BOU,4,39,15,2,4,2,20
2314,TOT,1,71,20,3,7,5,5
2315,BUR,0,17,17,9,13,2,15
2316,ARS,1,67,28,22,9,3,16
2317,NOT,2,32,16,11,20,3,18
2318,WES,0,32,18,4,10,7,11
2319,AST,4,75,11,4,13,1,21
2320,NOT,2,71,17,17,14,7,7
2321,BHA,0,45,30,29,5,6,12
2322,BOU,3,16,25,6,11,4,21
2323,MUN,1,38,12,10,18,1,17
2324,BOU,3,49,25,13,3,1,17
2325,CHE,1,16,28,27,2,5,14
2326,NEW,4,51,28,23,5,3,16
2327,EVE,2,16,21,2,20,7,12
2328,FUL,1,56,29,20,3,7,10
2329,CHE,4,29,19,18,20,0,11
2330,NOT,3,60,10,1,12,4,19
2331,CRY,2,33,14,4,7,1,20
2332,EVE,0,46,15,1,7,2,8
2333,BOU,1,52,16,9,13,5,15
2334,EVE,0,17,16,10,18,3,19
2335,WOL,2,59,10,9,9,7,6
2336,NEW,1,54,11,5,16,4,18
2337,MCI,3,31,22,11,2,7,6
2338,WOL,1,30,18,11,11,2,13
2339,CHE,0,55,18,10,19,3,14
2340,CRY,1,69,15,1,5,2,10
2341,CHE,2,49,30,6,5,1,5
2342,FUL,2,55,29,11,12,6,17
2343,CHE,2,36,17,5,11,0,7
2344,EVE,2,60,18,13,15,7,21
2345,NOT,3,47,28,23,20,4,11
2346,FUL,4,28,21,20,11,0,20
2347,LIV,2,38,10,6,11,4,19
2348,WES,0,18,18,16,5,4,15
2349,BHA,4,41,15,11,19,5,17
2350,BAR,3,69,25,1,2,4,18
2351,RMA,0,38,13,9,17,7,7
2352,ALA,3,29,15,7,6,4,7
2353,CDI,0,18,24,24,4,4,8
2354,ATH,3,59,23,13,5,6,18
2355,ALM,2,41,22,13,17,2,21
2356,VIL,1,53,18,14,5,2,22
2357,ATH,3,30,17,17,16,3,22
2358,ATM,3,31,26,9,17,3,11
2359,ATM,1,43,14,9,15,0,17
2360,RMA,1,45,18,5,16,0,14
2361,MAL,3,33,29,16,6,7,19
2362,ATM,0,27,25,20,20,0,8
2363,ATM,4,60,17,7,7,7,21
2364,ATM,4,45,16,4,16,0,6
2365,SEV,1,61,22,19,14,6,5
2366,ALA,4,18,14,11,2,7,17
2367,BAR,4,32,16,5,17,0,22
2368,BET,1,72,23,21,16,7,18
2369,VAL,3,28,29,19,18,1,12
2370,SEV,0,61,20,4,19,1,7
2371,ALM,2,58,11,1,17,7,13
2372,VIL,3,23,10,6,13,1,15
2373,ATH,3,43,26,11,4,7,13
2374,VIL,2,26,26,4,14,0,6
2375,LAS,0,72,20,5,9,2,9
2376,RMA,1,58,19,2,20,0,8
2377,ATM,0,36,29,19,11,3,22
2378,BET,3,32,22,12,8,7,7
2379,OSA,0,39,14,9,15,6,21
2380,ATM,1,28,17,8,7,7,20
2381,GET,2,43,22,11,2,1,17
2382,GET,2,53,22,22,18,6,10
2383,BAR,4,37,10,3,8,1,20
2384,ATH,3,39,19,9,12,0,9
2385,ALM,0,23,12,2,4,6,8
2386,ATM,3,35,18,17,3,2,19
2387,GIR,2,27,18,12,4,2,14
2388,BET,2,31,14,8,19,2,21
2389,BET,1,20,28,28,8,1,9
2390,ATM,2,75,11,11,16,2,5
2391,GRA,1,49,21,6,3,5,12
2392,BET,4,21,14,9,13,6,7
2393,LAS,3,29,21,11,13,6,19
2394,RMA,4,72,13,11,20,0,22
2395,CDI,4,38,29,28,8,4,15
2396,BET,1,71,21,9,17,3,20
2397,ATH,1,43,14,5,4,1,18
2398,SOC,2,22,19,19,8,1,13
2399,GET,2,44,16,13,11,6,12
2400,VAL,3,42,15,14,4,6,14
2401,GET,4,71,24,22,18,4,12
2402,SOC,0,39,10,9,2,2,17
2403,VIL,2,61,29,23,12,4,21
2404,ATH,0,34,12,5,13,5,16
2405,BAR,0,45,29,16,14,7,9
2406,LAS,2,26,27,27,13,4,15
2407,RVA,4,64,18,8,11,3,6
2408,CEL,1,36,11,7,4,2,10
2409,GET,0,32,27,7,11,1,6
2410,BAR,1,52,21,15,8,4,16
2411,SOC,4,40,21,20,6,5,5
2412,GRA,3,69,25,14,3,7,12
2413,GET,0,53,19,15,5,7,9
2414,CDI,3,63,17,7,16,6,13
2415,RMA,1,20,22,5,6,1,20
2416,VIL,1,33,18,9,2,5,22
2417,ATH,3,70,14,7,3,3,7
2418,MAL,3,72,29,14,18,2,12
2419,VIL,3,22,16,3,14,6,14
2420,ALM,0,19,23,9,15,5,22
2421,SOC,4,59,25,21,4,7,22
2422,VAL,1,32,19,12,17,6,6
2423,GRA,0,43,30,19,13,6,7
2424,CEL,3,34,23,13,20,4,6
2425,VAL,2,54,14,6,16,0,22
2426,ALA,1,28,24,3,12,4,17
2427,BAR,2,36,18,13,2,4,18
2428,VIL,4,26,23,3,18,4,16
2429,VAL,4,47,13,1,12,3,20
2430,GET,1,20,26,22,16,6,7
2431,RMA,2,73,25,10,16,1,9
2432,OSA,1,49,25,13,11,6,8
2433,CEL,2,44,17,14,14,6,6
2434,VIL,4,57,10,4,17,4,8
2435,BET,4,55,16,2,15,1,18
2436,OSA,4,42,14,9,16,7,18
2437,RMA,1,66,23,23,17,1,15
2438,OSA,4,26,19,17,10,2,12
2439,ATH,2,48,19,10,10,1,17
2440,ALA,3,48,23,5,4,3,14
2441,VIL,2,24,16,13,6,1,22
2442,ATH,0,46,28,20,18,3,16
2443,CDI,4,19,20,9,11,7,5
2444,ATM,3,31,12,9,10,5,21
2445,OSA,0,51,19,9,16,7,8
2446,GRA,2,33,13,6,12,2,6
2447,CEL,0,72,16,6,19,5,22
2448,OSA,4,28,17,10,18,5,19
2449,VAL,3,71,11,2,19,3,19
2450,ATH,3,59,25,21,17,1,16
2451,GIR,0,54,15,13,16,4,9
2452,VIL,3,60,21,8,20,6,21
2453,BET,1,63,28,23,9,4,9
2454,BAR,1,30,17,8,16,5,13
2455,OSA,4,33,24,20,12,1,22
2456,ALM,3,30,19,13,20,4,6
2457,SEV,4,30,21,17,18,5,7
2458,BET,2,68,20,18,8,5,7
2459,SEV,2,45,30,2,11,1,20
2460,GRA,3,45,22,2,10,7,13
2461,BAR,3,68,28,13,20,6,12
2462,GET,0,61,15,4,10,6,22
2463,CEL,2,50,13,8,7,7,18
2464,CDI,1,26,29,7,11,6,18
2465,SOC,0,74,25,19,13,6,16
2466,LAS,4,35,16,12,13,3,18
2467,BET,3,41,12,10,18,3,15
2468,MAL,2,49,17,5,14,2,18
2469,GRA,1,19,24,4,10,6,22
2470,LAS,3,60,27,9,16,5,7
2471,VIL,2,61,25,2,3,3,21
2472,GET,1,25,25,19,20,2,18
2473,BAR,0,67,21,6,14,0,8
2474,ATM,1,70,26,5,5,1,8
2475,ALA,2,37,17,13,2,3,19
2476,RMA,1,46,30,20,6,2,6
2477,VAL,1,68,20,18,19,3,21
2478,VIL,3,52,29,18,15,4,16
2479,VAL,3,33,28,13,16,0,18
2480,CEL,1,57,12,6,2,2,20
2481,CDI,0,56,24,4,8,5,14
2482,VIL,4,22,13,12,17,3,19
2483,GET,4,50,20,5,12,4,14
2484,SEV,1,68,29,11,4,3,17
2485,OSA,0,63,12,6,4,1,20
2486,CEL,3,63,29,8,6,4,19
2487,VAL,1,49,21,10,9,6,10
2488,RVA,2,70,15,10,14,6,19
2489,RMA,1,62,22,18,6,3,21
2490,GET,3,16,27,15,8,1,6
2491,VAL,4,73,22,4,18,5,17
2492,ATH,4,41,14,2,4,5,20
2493,MAL,4,57,17,8,4,6,16
2494,VAL,2,29,24,21,11,6,10
2495,OSA,4,25,22,19,7,5,17
2496,VIL,0,64,23,1,11,6,22
2497,VAL,1,65,28,8,5,5,14
2498,OSA,1,21,26,4,12,4,11
2499,ATM,2,45,17,16,8,4,14
2500,VIL,0,29,19,14,13,0,5
2501,ALA,4,60,16,7,4,3,5
2502,ATM,4,26,13,10,6,3,12
2503,ALM,4,26,18,17,9,0,20
2504,BAR,1,37,23,1,9,7,8
2505,GIR,4,26,23,1,8,4,14
2506,LAS,1,57,14,2,13,3,17
2507,RMA,0,41,24,8,3,0,9
2508,MAL,2,38,13,9,19,7,5
2509,OSA,2,60,20,18,2,3,17
2510,ATH,1,41,13,1,18,5,21
2511,CEL,3,49,17,10,9,0,6
2512,LAS,4,15,29,10,18,4,10
2513,CDI,3,26,25,22,15,3,18
2514,GIR,0,73,29,10,15,3,5
2515,CEL,1,17,24,22,5,0,10
2516,OSA,4,29,24,10,11,7,18
2517,BET,1,18,29,24,13,0,13
2518,ATH,0,56,23,13,13,3,12
2519,GRA,0,48,10,8,5,7,15
2520,ALA,1,22,20,1,19,6,15
2521,ALA,4,27,20,1,18,0,13
2522,SOC,2,50,20,12,3,7,11
2523,GIR,0,36,12,10,13,5,14
2524,VAL,4,22,17,10,18,6,17
2525,SEV,2,37,11,9,6,0,16
2526,ALA,2,24,21,6,11,4,14
2527,CDI,2,74,30,2,10,0,5
2528,GRA,0,21,25,9,6,4,19
2529,GRA,4,64,29,9,9,1,11
2530,MAL,1,43,13,12,6,0,19
2531,ALA,3,37,13,5,3,5,11
2532,BET,2,22,22,7,6,0,14
2533,VAL,4,23,18,12,3,5,17
2534,GET,3,33,13,11,4,0,12
2535,SOC,0,42,26,8,7,5,8
2536,VAL,0,59,17,7,10,3,10
2537,ALA,3,30,17,15,6,0,13
2538,SEV,1,24,11,3,6,6,15
2539,RMA,3,67,22,20,2,5,18
2540,SEV,0,50,22,6,14,5,15
2541,CEL,1,52,30,22,18,2,14
2542,VAL,1,66,30,21,2,6,9
2543,GRA,4,24,19,4,20,4,14
2544,RVA,2,16,22,12,5,2,12
2545,BAR,0,74,16,9,5,6,12
2546,CEL,4,60,19,17,9,5,13
2547,GRA,0,41,21,14,11,2,7
2548,RMA,2,51,14,1,16,1,15
2549,SEV,4,31,22,2,20,3,7
2550,CDI,4,28,21,1,13,3,21
2551,SOC,4,48,12,10,6,5,12
2552,BAR,4,39,28,2,15,5,15
2553,ALM,3,66,10,6,17,2,14
2554,GIR,0,73,30,30,6,6,10
2555,ALA,2,70,26,13,11,0,15
2556,SEV,4,32,26,5,16,1,15
2557,GRA,2,71,22,19,4,2,7
2558,ALA,4,43,24,4,13,6,16
2559,LAS,4,70,26,1,13,2,15
2560,GRA,4,56,29,16,10,5,17
2561,RVA,4,57,13,11,16,1,11
2562,VAL,0,53,15,10,17,7,15
2563,GRA,2,75,14,2,2,3,5
2564,SEV,3,16,22,12,3,3,9
2565,ATH,3,37,30,7,12,5,17
2566,ATM,3,75,14,3,14,1,5
2567,RMA,0,51,18,11,19,6,22
2568,GRA,1,46,12,5,11,4,12
2569,RVA,4,22,24,21,15,5,9
2570,MAL,2,60,21,10,8,4,8
2571,BET,1,26,20,9,10,6,12
2572,OSA,3,59,30,11,7,3,7
2573,GIR,2,70,23,23,3,3,18
2574,OSA,4,48,26,16,20,5,7
2575,GIR,4,24,11,3,16,4,5
2576,ALM,3,42,27,27,10,2,12
2577,GET,4,26,22,12,12,1,18
2578,BAR,2,28,25,24,8,0,17
2579,BET,1,54,15,6,18,4,22
2580,CEL,4,41,25,22,4,3,14
2581,SOC,1,49,29,19,10,0,7
2582,RVA,0,63,19,4,2,1,13
2583,CEL,4,38,12,10,3,5,8
2584,RVA,1,41,24,13,11,3,5
2585,BAR,2,18,15,12,18,4,5
2586,GIR,2,16,13,12,7,1,20
2587,ATM,0,33,22,16,12,6,21
2588,LAS,3,54,15,3,5,7,10
2589,RVA,2,64,16,3,2,6,9
2590,SOC,3,20,28,8,5,3,21
2591,CDI,4,20,17,12,18,4,21
2592,GIR,4,33,27,9,7,6,14
2593,ALA,2,45,30,24,6,3,19
2594,OSA,0,71,29,11,4,4,7
2595,VIL,4,34,15,6,4,7,6
2596,SOC,0,46,30,19,11,0,5
2597,ATM,0,74,18,11,9,7,21
2598,ALM,2,71,16,7,18,0,14
2599,CDI,4,33,16,8,3,1,19
2600,ALA,1,22,20,13,16,3,15
2601,SOC,0,67,24,23,15,7,22
2602,VIL,2,19,12,4,15,3,13
2603,SEV,1,31,17,3,10,2,22
2604,VAL,0,63,24,21,18,5,21
2605,ALA,4,29,13,4,14,1,6
2606,RVA,0,36,15,3,5,4,22
2607,ATM,2,24,11,6,3,3,10
2608,RMA,3,38,20,18,12,1,11
2609,RMA,2,38,22,10,16,2,5
2610,VIL,2,47,30,16,11,1,17
2611,GIR,3,36,15,6,11,6,5
2612,CDI,4,34,29,25,20,5,10
2613,GIR,4,70,17,13,13,1,16
2614,SEV,2,49,13,13,5,6,21
2615,CDI,1,23,22,21,8,6,17
2616,BAR,1,42,15,8,20,1,12
2617,ATM,0,56,20,10,15,5,8
2618,ATM,0,29,16,11,12,0,11
2619,BET,4,15,25,19,8,5,22
2620,RVA,4,43,19,9,11,3,19
2621,SOC,3,27,17,14,6,6,22
2622,MAL,0,50,25,22,18,3,15
2623,GIR,2,56,27,10,7,5,10
2624,CDI,4,19,30,3,14,6,10
2625,VAL,4,36,25,12,13,2,12
2626,CDI,3,67,11,7,13,7,8
2627,SOC,3,21,26,16,9,7,17
2628,CEL,3,21,23,6,11,0,9
2629,GIR,0,42,19,7,2,3,21
2630,LAS,1,46,30,7,7,3,9
2631,ATM,2,52,30,21,4,5,7
2632,GIR,4,42,13,5,4,2,20
2633,SEV,1,60,28,28,2,6,7
2634,SOC,4,71,13,13,15,4,14
2635,ATH,4,44,30,26,3,1,16
2636,GRA,4,68,15,3,5,1,12
2637,SEV,2,72,19,14,16,5,17
2638,GRA,0,64,22,20,14,3,7
2639,ATM,2,63,23,14,13,6,7
2640,CEL,4,54,18,9,20,3,21
2641,RMA,2,73,13,12,10,1,16
2642,RVA,2,71,19,5,15,4,13
2643,SOC,3,50,23,1,7,0,15
2644,BAR,0,34,10,7,20,7,12
2645,OSA,2,51,19,7,9,5,18
2646,CEL,0,25,15,10,19,1,16
2647,RVA,2,47,10,2,6,7,17
2648,MAL,0,55,23,11,10,5,21
2649,RMA,1,15,23,12,19,5,16
2650,VAL,2,32,13,7,3,2,12
2651,MAL,3,61,27,17,2,1,22
2652,ALA,2,23,22,10,11,6,12
2653,CEL,3,74,24,5,11,6,14
2654,ATM,0,50,19,8,13,7,11
2655,ATH,2,56,24,8,18,7,8
2656,ATM,3,19,10,7,12,2,15
2657,SEV,0,59,13,5,9,1,12
2658,OSA,2,56,27,7,11,1,19
2659,ATH,4,22,30,23,2,7,22
2660,ALM,3,72,14,11,14,1,17
2661,OSA,1,26,11,4,7,2,19
2662,ALM,2,49,11,9,5,7,21
2663,ALA,3,75,14,6,6,5,12
2664,SOC,0,29,19,17,18,7,12
2665,ALM,0,60,22,16,2,7,15
2666,CDI,2,64,24,21,5,1,14
2667,RVA,4,51,29,5,17,2,19
2668,ATH,3,71,28,16,18,1,6
2669,ALM,4,15,21,15,20,1,21
2670,RMA,2,33,20,15,3,0,16
2671,SOC,3,59,23,10,10,5,20
2672,SOC,1,47,15,1,19,4,16
2673,BAR,3,17,14,13,12,4,7
2674,ALA,0,20,15,7,6,3,16
2675,LAS,3,63,16,16,7,3,20
2676,SOC,4,64,30,9,9,1,7
2677,ATM,2,59,13,12,12,3,21
2678,ATM,4,48,24,15,4,0,15
2679,LAS,0,48,27,4,4,7,13
2680,SEV,4,35,14,8,16,7,18
2681,GRA,2,60,28,13,20,1,9
2682,GIR,3,38,10,3,14,1,13
2683,VAL,4,24,30,10,14,7,11
2684,VAL,0,40,29,18,3,5,17
2685,ATH,2,57,21,4,10,2,9
2686,GET,2,17,27,13,12,0,13
2687,GRA,0,17,16,11,12,4,11
2688,RMA,0,52,28,24,17,4,16
2689,CEL,2,51,10,3,15,4,5
2690,ALM,2,23,26,18,11,4,18
2691,ALA,0,37,19,1,11,2,13
2692,GRA,2,62,28,8,11,7,21
2693,BET,2,53,16,4,9,2,6
2694,GET,1,17,30,22,20,0,12
2695,CDI,0,31,25,2,11,5,6
2696,SEV,1,69,24,23,17,2,7
2697,CEL,3,45,24,13,5,1,19
2698,GET,4,66,30,5,20,3,10
2699,CEL,0,22,20,18,4,6,7
2700,CDI,1,69,12,4,16,4,10
2701,ATM,4,41,19,6,9,5,7
2702,SOC,3,67,18,4,2,6,16
2703,LAS,0,63,27,21,19,4,15
2704,ALM,2,26,11,7,10,1,17
2705,OSA,0,23,28,3,20,5,7
2706,BAR,1,60,14,13,12,4,15
2707,ALM,3,31,15,5,15,1,6
2708,VAL,3,27,24,8,17,3,11
2709,GRA,4,45,10,3,18,3,12
2710,BET,2,37,27,1,18,1,17
2711,MAL,2,53,14,10,14,4,6
2712,CDI,3,20,12,3,14,2,5
2713,CDI,1,74,22,12,20,6,18
2714,CDI,1,37,21,5,17,3,18
2715,ALA,3,51,15,15,16,4,9
2716,SEV,4,48,28,4,3,0,10
2717,OSA,3,34,13,6,10,5,8
2718,ATM,3,70,16,8,11,2,11
2719,SEV,2,75,13,10,11,3,8
2720,RVA,0,48,16,3,3,5,8
2721,RVA,4,39,15,11,16,5,5
2722,OSA,2,28,17,11,5,1,6
2723,GET,0,74,24,8,6,4,9
2724,ALM,2,73,23,20,3,0,19
